WMO ID,DATA TIMESTAMP,RECEIVED TIMESTAMP,CLOUD LOW TYPE CL,CLOUD BASE M H,CLOUD PEAK M,CLOUD ELEVATION ANGLE EC,CLOUD LOW MED AMT OKTAS,CLOUD MED TYPE CM,CLOUD HIGH TYPE CH,CLOUD MED DIR DM,CLOUD MED HEIGHT M,CLOUD HIGH DIR DH,CLOUD HIGH HEIGHT M,CLOUD COVER OKTAS M,CLOUD LAYER 1 TYPE C,CLOUD LAYER 2 TYPE C,CLOUD LAYER 1 HEIGHT M HSHS,CLOUD LAYER 2 HEIGHT M HSHS,CLOUD LAYER 1 AMT OKTAS NS,CLOUD LAYER 2 AMT OKTAS NS,EVAPORATION 24HOURS MM EEE,EVAPORATION EQ INDICATOR IE,LAND COND,LAND NOTE,PAST WEATHER W1,PAST WEATHER W2,PRESENT WEATHER WW,PRESSURE TEND 3H MB PPP,PRESSURE READING MB,PRESSURE TEMP C,RAINFALL 24H RRRR,RAINFALL 6H RRR,RAINFALL INDICATOR IR,RAINFALL LAST MM,SOLAR RAD 24H JCM2 F24,SUNSHINE H SSS,TEMP DEWPOINT C TDTDTD,TEMP DRYBULB C TTTTTT,TEMP MAX C TXTXTX,TEMP MIN C TNTNTN,TEMP WETBULB C,VISIBILITY VV,WEATHER INDICATOR IX,WIND DIR DEG DD,WIND INDICATOR IW,WIND SPEED FF,CLOUD DIRECTION ANGLE DA,CLOUD MED COVER OKTAS,CLOUD HIGH COVER OKTAS,RELATIVE HUMIDITY PC,PRESSURE QFF MB DERIVED,PRESSURE QFE MB DERIVED,PRESSURE TEND 24H MB PPP,ENCODED SYNOP,ENTRY USER,OBSERVER NAME
99999,2023-03-30 09:00:00.0 +0:00,2023-03-30 16:02:29.942829 Asia/Jakarta,2,390,1800,3,2,3,2,0,4500,0,9000,4,8,0,390,9000,2,3,,,0,,0,0,2,1.7,,,,,3,0,,,23.2,28.8,,,24.7,10,2,280,4,4,0,1,3,72,1006,996.5,,"SIID65 WAJJ 300900
AAXX 30094 
97690 32460 42804 10288 20232 39965 40060 53017 82232
  333 56000 57803 82813 83080 80856=",opr99999,
99999,2023-03-30 10:00:00.0 +0:00,2023-03-30 17:02:27.932308 Asia/Jakarta,8,390,,,2,3,2,0,4500,0,9000,4,8,0,390,9000,2,3,,,0,,0,0,2,,,,,,4,,,,23.4,28.1,,,24.7,10,2,280,4,6,0,1,3,76,1007,997.5,,"SIID65 WAJJ 301000
AAXX 30104 
97690 42460 42806 10281 20234 39975 40070 82832
  333 56000 82813 83080=",opr99999,
99999,2023-03-30 11:00:00.0 +0:00,2023-03-30 18:02:23.839489 Asia/Jakarta,9,360,9000,1,3,3,2,0,4500,0,9000,5,9,8,360,390,1,2,,,0,,0,0,13,,,,,,4,,,,23.6,28,,,24.8,10,1,30,4,1,0,2,3,77,1008.2,998.7,,"SIID65 WAJJ 301100
AAXX 30114 
97690 41460 50301 10280 20236 39987 40082 71300 83932
  333 56000 57901 81912 82813 83080 80980=",opr99999,
99999,2023-03-30 12:00:00.0 +0:00,2023-03-30 19:02:33.740277 Asia/Jakarta,9,360,9000,1,3,3,2,0,4500,0,9000,5,9,8,360,390,1,2,,,0,,2,2,13,2.8,,,,0,3,0,,,23.8,27.5,34,,24.8,10,1,30,4,1,0,2,3,80,1008.8,999.3,-0.4,"SMID55 WAJJ 301200
AAXX 30124 
97690 31460 50301 10275 20238 39993 40088 51028 71322 83932
  333 10340 56000 57901 59004 81912 82813 83080 80980=",opr99999,
99999,2023-03-30 13:00:00.0 +0:00,2023-03-30 20:07:12.45515 Asia/Jakarta,9,360,9000,1,3,3,2,0,4500,0,9000,5,9,8,360,390,1,2,,,0,,2,2,13,,,,,,4,,,,23.6,27,,,24.5,10,1,360,4,2,0,2,3,82,1009.2,999.7,,"SIID65 WAJJ 301300
AAXX 30134 
97690 41460 53602 10270 20236 39997 40092 71322 83932
  333 56000 57901 81912 82813 83080 80980=",opr99999,
99999,2023-03-30 14:00:00.0 +0:00,2023-03-30 21:51:40.149361 Asia/Jakarta,8,390,,,2,3,2,0,4500,0,9000,6,8,3,390,4500,2,3,,,0,,2,1,3,,,,,,4,,,,23.5,26.9,,,24.4,10,2,240,4,1,0,3,5,81,1009.5,1000,,"SIID65 WAJJ 301400
AAXX 30144 
97690 42460 62401 10269 20235 30000 40095 82832
  333 56000 82813 83365 85080=",opr99999,
99999,2023-03-30 15:00:00.0 +0:00,2023-03-30 22:04:46.420496 Asia/Jakarta,8,390,,,2,3,2,0,4500,0,9000,6,8,3,390,4500,2,3,,,0,,2,1,2,0.3,,,,,3,0,,,23.8,27,,,24.7,10,2,100,4,2,0,3,5,83,1009.1,999.6,,"SIID65 WAJJ 301500
AAXX 30154 
97690 32460 61002 10270 20238 39996 40091 50003 82832
  333 56000 82813 83365 85080=",opr99999,
99999,2023-03-30 16:00:00.0 +0:00,2023-03-31 00:02:24.22347 Asia/Jakarta,8,360,,,2,3,2,0,4500,0,9000,6,8,3,360,4500,2,3,,,0,,2,2,2,,,,,,4,,,,23.3,26.3,,,24.1,10,2,20,4,1,0,3,5,83,1008.2,998.7,,"SIID65 WAJJ 301600
AAXX 30164 
97690 42460 60201 10263 20233 39987 40082 82832
  333 56000 82812 83365 85080=",opr99999,
99999,2023-03-30 17:00:00.0 +0:00,2023-03-31 00:04:12.16393 Asia/Jakarta,8,360,,,2,3,2,0,4500,0,9000,6,8,3,360,4500,2,3,,,0,,2,2,2,,,,,,4,,,,22.2,25.7,,,23.2,10,2,0,4,0,0,3,5,81,1007.7,998.2,,"SIID65 WAJJ 301700
AAXX 30174 
97690 42460 60000 10257 20222 39982 40077 82832
  333 56000 82812 83365 85080=",opr99999,
99999,2023-03-30 18:00:00.0 +0:00,2023-03-31 01:32:48.541749 Asia/Jakarta,8,360,,,2,3,2,0,4500,0,9000,6,8,3,360,4500,2,3,,,0,,2,1,2,-1.7,,,,0,3,0,,,21.9,25.4,,,22.9,10,2,30,4,1,0,3,5,81,1007.4,997.9,,"SMID55 WAJJ 301800
AAXX 30184 
97690 32460 60301 10254 20219 39979 40074 56017 82832
  333 56000 82812 83365 85080=",opr99999,
99999,2023-03-30 19:00:00.0 +0:00,2023-03-31 02:02:32.796817 Asia/Jakarta,8,360,,,2,3,2,0,4500,0,9000,6,8,3,360,4500,2,3,,,0,,2,2,2,,,,,,4,,,,21.8,25.5,,,22.9,10,2,10,4,2,0,3,5,80,1008,998.5,,"SIID65 WAJJ 301900
AAXX 30194 
97690 42460 60102 10255 20218 39985 40080 82832
  333 56000 82812 83365 85080=",opr99999,
99999,2023-03-30 20:00:00.0 +0:00,2023-03-31 04:02:21.361542 Asia/Jakarta,8,330,,,2,3,2,0,4500,0,9000,5,8,3,330,4500,2,3,,,0,,2,2,1,,,,,,4,,,,22,25.2,,,22.9,10,2,330,4,1,0,3,4,82,1008.7,999.2,,"SIID65 WAJJ 302000
AAXX 30204 
97690 42460 53301 10252 20220 39992 40087 82832
  333 56000 82811 83365=",opr99999,
99999,2023-03-30 21:00:00.0 +0:00,2023-03-31 04:04:09.813927 Asia/Jakarta,8,330,,,2,3,8,0,4500,0,9000,8,8,3,330,4500,2,5,,,0,,2,1,3,2.2,,,,,3,0,,,21.6,25,,,22.6,10,2,30,4,1,0,5,7,81,1009.6,1000.1,,"SIID65 WAJJ 302100
AAXX 30214 
97690 32460 80301 10250 20216 30001 40096 53022 82838
  333 56000 82811 85365 87280=",opr99999,
99999,2023-03-30 22:00:00.0 +0:00,2023-03-31 05:02:30.598964 Asia/Jakarta,8,330,,,2,3,8,0,4500,0,9000,8,8,3,330,4500,2,5,,,0,,2,2,2,,,,,,4,,,,21.9,25.6,,,23,10,2,300,4,3,0,5,7,80,1010.5,1001,,"SIID65 WAJJ 302200
AAXX 30224 
97690 42460 83003 10256 20219 30010 40105 82838
  333 56000 82811 85365 87280=",opr99999,
99999,2023-03-30 23:00:00.0 +0:00,2023-03-31 07:04:03.606746 Asia/Jakarta,8,330,,,2,7,8,0,4500,0,9000,8,8,3,330,4500,2,5,,,0,,2,2,60,,,,,,4,,,,23,26.7,,,24,10,1,40,4,1,0,5,7,80,1010.9,1001.4,,"SIID65 WAJJ 302300
AAXX 30234 
97690 41460 80401 10267 20230 30014 40109 76022 82878
  333 56000 82811 85365 87280=",opr99999,
99999,2023-03-31 00:00:00.0 +0:00,2023-03-31 07:05:54.167343 Asia/Jakarta,8,360,,,3,2,8,0,3600,0,8700,8,8,4,360,3600,2,5,5.3,0,0,,6,2,21,1,,,,8888,0,8888,,9.6,24.2,27.5,,24.9,25.1,10,1,160,4,5,0,5,7,82,1010.6,1001.1,1.2,"SMID55 WAJJ 310000
AAXX 31004 
97690 01460 81605 10275 20242 30011 40106 50010 72162 83828
  333 20249 50530 55096 56000 58012 69907 82812 85462 87279=",opr99999,
99999,2023-03-31 01:00:00.0 +0:00,2023-03-31 08:04:00.985293 Asia/Jakarta,2,390,1500,3,2,7,8,0,4200,0,8700,8,8,3,390,4200,2,5,,,0,,2,2,60,,,,,,4,,,,24.1,28.9,,,25.4,10,1,120,4,6,0,5,7,76,1010.1,1000.6,,"SIID65 WAJJ 310100
AAXX 31014 
97690 41460 81206 10289 20241 30006 40101 76022 82278
  333 56000 57803 82813 85364 87279 80850=",opr99999,
99999,2023-03-31 02:00:00.0 +0:00,2023-03-31 09:02:31.994804 Asia/Jakarta,2,390,1500,3,2,7,8,0,4200,0,8700,8,8,3,390,4200,2,5,,,0,,2,2,21,,,,,,4,,,,23.1,29.6,,,24.9,10,1,150,4,5,0,5,7,68,1009.2,999.7,,"SIID65 WAJJ 310200
AAXX 31024 
97690 41460 81505 10296 20231 39997 40092 72122 82278
  333 56000 57803 82813 85364 87279 80850=",opr99999,
99999,2023-03-31 03:00:00.0 +0:00,2023-03-31 10:02:23.845265 Asia/Jakarta,2,390,1500,3,2,7,2,0,4200,0,9000,7,8,3,390,4200,2,5,,,0,,6,2,1,-2.6,,,,,2,8888,,,24,31.3,,,25.9,10,1,160,4,1,0,5,4,65,1008,998.5,,"SIID65 WAJJ 310300
AAXX 31034 
97690 21460 71601 10313 20240 39985 40080 58026 70162 82272
  333 56000 57803 69907 82813 85364 80850=",opr99999,
99999,2023-03-31 04:00:00.0 +0:00,2023-03-31 11:02:56.39977 Asia/Jakarta,2,390,1500,3,2,7,2,0,4200,0,9000,7,8,3,390,4200,2,5,,,0,,2,2,2,,,,,,4,,,,23,31.1,,,25.2,10,2,160,4,5,0,5,4,62,1007.1,997.6,,"SIID65 WAJJ 310400
AAXX 31044 
97690 42460 71605 10311 20230 39976 40071 82272
  333 56000 57803 82813 85364 80850=",opr99999,
99999,2023-03-31 05:00:00.0 +0:00,2023-03-31 12:02:33.559325 Asia/Jakarta,2,390,1500,3,2,3,2,0,4200,0,9000,7,8,3,390,4200,2,4,,,0,,2,2,2,,,,,,4,,,,22.9,31.1,,,25.1,10,2,170,4,5,0,4,5,62,1006.2,996.7,,"SIID65 WAJJ 310500
AAXX 31054 
97690 42460 71705 10311 20229 39967 40062 82232
  333 56000 57803 82813 84364 85080 80850=",opr99999,
99999,2023-03-31 06:00:00.0 +0:00,2023-03-31 13:02:30.691522 Asia/Jakarta,2,390,1500,3,2,7,2,0,4200,0,9000,7,8,3,390,4200,2,5,,,0,,2,2,2,-2,,,,8888,1,0,,,22.8,30.5,,,24.9,10,2,150,4,3,0,5,5,63,1006,996.5,,"SMID55 WAJJ 310600
AAXX 31064 
97690 12460 71503 10305 20228 39965 40060 56020 69901 82272
  333 56000 57803 82813 85364 85080 80850=",opr99999,
99999,2023-03-31 07:00:00.0 +0:00,2023-03-31 14:02:45.105259 Asia/Jakarta,2,390,3000,3,3,7,8,0,4200,0,9000,7,8,3,390,4200,2,5,,,0,,2,2,2,,,,,,4,,,,23.3,29.3,,,24.9,10,2,270,4,6,0,5,2,70,1006.1,996.6,,"SIID65 WAJJ 310700
AAXX 31074 
97690 42460 72706 10293 20233 39966 40061 83278
  333 56000 57803 82813 85364 80860=",opr99999,
99999,2023-03-31 08:00:00.0 +0:00,2023-03-31 15:02:27.899942 Asia/Jakarta,2,390,2100,3,2,7,2,0,4200,0,9000,7,8,3,390,4200,2,4,,,0,,2,2,2,,,,,,4,,,,23.4,29,,,24.9,10,2,270,4,5,0,4,6,72,1006.1,996.6,,"SIID65 WAJJ 310800
AAXX 31084 
97690 42460 72705 10290 20234 39966 40061 82272
  333 56000 57803 82813 84364 86080 80857=",opr99999,
99999,2023-03-31 09:00:00.0 +0:00,2023-03-31 16:02:25.406132 Asia/Jakarta,2,390,2100,3,2,7,2,0,4200,0,9000,6,8,3,390,4200,2,4,,,0,,2,2,1,0.7,,,,,3,0,,,23.5,28,,,24.7,10,2,260,4,3,0,4,5,76,1006.7,997.2,,"SIID65 WAJJ 310900
AAXX 31094 
97690 32460 62603 10280 20235 39972 40067 53007 82272
  333 56000 57803 82813 84364 85080 80857=",opr99999,
99999,2023-03-31 10:00:00.0 +0:00,2023-03-31 17:02:30.588923 Asia/Jakarta,2,390,2100,3,2,7,2,0,4200,0,9000,6,8,3,390,4200,2,4,,,0,,2,2,2,,,,,,4,,,,23.7,27.5,,,24.7,10,2,260,4,3,0,4,5,80,1007.5,998,,"SIID65 WAJJ 311000
AAXX 31104 
97690 42460 62603 10275 20237 39980 40075 82272
  333 56000 57803 82813 84364 85080 80857=",opr99999,
99999,2023-03-31 11:00:00.0 +0:00,2023-03-31 19:02:31.656493 Asia/Jakarta,8,390,,,2,7,2,0,4200,0,9000,7,8,3,390,4200,2,4,,,0,,2,2,3,,,,,,4,,,,23.6,27.4,,,24.6,10,2,320,4,2,0,4,6,80,1008.5,999,,"SIID65 WAJJ 311100
AAXX 31114 
97690 42460 73202 10274 20236 39990 40085 82872
  333 56000 82813 84364 86080=",opr99999,
99999,2023-03-31 12:00:00.0 +0:00,2023-03-31 19:04:22.386025 Asia/Jakarta,8,390,,,2,7,2,0,4200,0,9000,6,8,3,390,4200,2,3,,,0,,2,2,1,2.5,,,,0,3,0,,,23.6,26.5,31.8,,24.4,10,2,280,4,5,0,3,5,84,1009.2,999.7,0.4,"SMID55 WAJJ 311200
AAXX 31124 
97690 32460 62805 10265 20236 39997 40092 51025 82872
  333 10318 56000 58004 82813 83364 85080=",opr99999,
99999,2023-03-31 13:00:00.0 +0:00,2023-03-31 20:06:52.141567 Asia/Jakarta,8,390,,,2,7,2,0,4200,0,9000,5,8,0,390,9000,2,4,,,0,,2,2,1,,,,,,4,,,,23.5,26,,,24.2,10,2,250,4,1,0,2,4,86,1009.4,999.9,,"SIID65 WAJJ 311300
AAXX 31134 
97690 42460 52501 10260 20235 39999 40094 82872
  333 56000 82813 84080=",opr99999,
99999,2023-03-31 14:00:00.0 +0:00,2023-03-31 21:20:16.16118 Asia/Jakarta,8,390,,,2,7,2,0,4200,0,9000,5,8,0,390,9000,2,4,,,0,,2,2,2,,,,,,4,,,,22.2,25.7,,,23.2,10,2,300,4,2,0,2,4,81,1009.8,1000.3,,"SIID65 WAJJ 311400
AAXX 31144 
97690 42460 53002 10257 20222 30003 40098 82872
  333 56000 82813 84080=",opr99999,
99999,2023-03-31 15:00:00.0 +0:00,2023-03-31 22:05:34.781141 Asia/Jakarta,8,390,,,2,7,2,0,4200,0,9000,5,8,0,390,9000,2,4,,,0,,2,2,2,-0.3,,,,,3,0,,,21.8,25.5,,,22.9,10,2,350,4,1,0,2,4,80,1008.9,999.4,,"SIID65 WAJJ 311500
AAXX 31154 
97690 32460 53501 10255 20218 39994 40089 58003 82872
  333 56000 82813 84080=",opr99999,
99999,2023-03-31 16:00:00.0 +0:00,2023-04-01 00:02:21.382049 Asia/Jakarta,8,360,,,2,7,2,0,4200,0,9000,6,8,3,360,4200,2,3,,,0,,2,2,3,,,,,,4,,,,22.3,25.4,,,23.2,10,2,40,4,2,0,3,5,83,1008.3,998.8,,"SIID65 WAJJ 311600
AAXX 31164 
97690 42460 60402 10254 20223 39988 40083 82872
  333 56000 82812 83364 85080=",opr99999,
99999,2023-03-31 17:00:00.0 +0:00,2023-04-01 00:04:09.8113 Asia/Jakarta,8,360,,,2,7,2,0,4200,0,9000,6,8,3,360,4200,2,3,,,0,,2,2,2,,,,,,4,,,,22.5,25.2,,,23.3,10,2,340,4,3,0,3,5,85,1007.4,997.9,,"SIID65 WAJJ 311700
AAXX 31174 
97690 42460 63403 10252 20225 39979 40074 82872
  333 56000 82812 83364 85080=",opr99999,
99999,2023-03-31 18:00:00.0 +0:00,2023-04-01 01:20:14.547358 Asia/Jakarta,8,360,,,2,7,2,0,4200,0,9000,6,8,3,360,4200,2,3,,,0,,2,2,2,-1.8,,,,0,3,0,,,22.7,25.1,,,23.4,10,2,310,4,3,0,3,5,87,1007.1,997.6,,"SMID55 WAJJ 311800
AAXX 31184 
97690 32460 63103 10251 20227 39976 40071 56018 82872
  333 56000 82812 83364 85080=",opr99999,
99999,2023-03-31 19:00:00.0 +0:00,2023-04-01 02:02:30.71532 Asia/Jakarta,8,330,,,2,3,2,0,4200,0,9000,7,8,3,330,4200,2,4,,,0,,2,2,3,,,,,,4,,,,22.5,25.4,,,23.3,10,2,360,4,2,0,4,6,84,1007.3,997.8,,"SIID65 WAJJ 311900
AAXX 31194 
97690 42460 73602 10254 20225 39978 40073 82832
  333 56000 82811 84364 86080=",opr99999,
99999,2023-03-31 20:00:00.0 +0:00,2023-04-01 03:07:15.22987 Asia/Jakarta,8,330,,,5,3,7,0,4200,0,9000,8,8,3,330,4200,5,6,,,2,,6,2,62,,,,,,4,,,,23.2,24.9,,,23.7,4,1,260,4,3,0,6,8,91,1007.9,998.4,,"SIID65 WAJJ 312000
AAXX 31204 
97690 41440 82603 10249 20232 39984 40079 76262 85837
  333 56000 85811 86364 88280=",opr99999,
99999,2023-03-31 21:00:00.0 +0:00,2023-04-01 04:54:19.631521 Asia/Jakarta,9,300,9000,1,6,3,7,0,4200,0,9000,8,9,8,300,330,1,5,,,2,,9,6,91,1.8,,,,,2,21.6,,,22.8,24.2,,,23.2,4,1,160,4,2,0,6,8,92,1008.9,999.4,,"SIID65 WAJJ 312100
AAXX 31214 
97690 21440 81602 10242 20228 39994 40089 53018 79196 86937
  333 56000 57901 60227 81910 85811 86364 88280 80980=",opr99999,
99999,2023-03-31 22:00:00.0 +0:00,2023-04-01 05:02:31.83437 Asia/Jakarta,8,330,,,4,3,8,0,4200,0,9000,7,8,3,330,4200,4,5,,,2,,6,6,61,,,,,,4,,,,23.5,24.9,,,23.9,6,1,300,4,4,0,5,6,92,1009.7,1000.2,,"SIID65 WAJJ 312200
AAXX 31224 
97690 41456 73004 10249 20235 30002 40097 76166 84838
  333 56000 84811 85364 86280=",opr99999,
99999,2023-03-31 23:00:00.0 +0:00,2023-04-01 06:23:43.290963 Asia/Jakarta,8,330,,,2,3,2,0,4200,0,9000,7,8,3,330,4200,2,3,,,2,,6,2,2,,,,,,4,,,,23.4,25.6,,,24,10,1,280,4,4,0,3,6,88,1010.2,1000.7,,"SIID65 WAJJ 312300
AAXX 31234 
97690 41460 72804 10256 20234 30007 40102 70262 82832
  333 56000 82811 83364 86080=",opr99999,
99999,2023-04-01 00:00:00.0 +0:00,2023-04-01 07:07:13.902494 Asia/Jakarta,8,330,,,2,3,2,0,4200,0,9000,7,8,3,330,4200,2,3,1.7,0,1,,6,2,2,1.2,,,22.2,22.2,0,0.6,,0,24.2,27.2,,24.1,25,10,1,150,4,4,0,3,6,84,1010.1,1000.6,-0.5,"SMID55 WAJJ 010000
AAXX 01004 
97690 01460 71504 10272 20242 30006 40101 50012 60224 70262 82832
  333 20241 50170 55000 56000 59005 69967 82811 83364 86080=",opr99999,
99999,2023-04-01 01:00:00.0 +0:00,2023-04-01 08:02:30.603512 Asia/Jakarta,2,390,1200,3,2,3,2,0,4200,0,9000,6,8,3,390,4200,2,4,,,1,,2,2,1,,,,,,4,,,,22.9,28.2,,,24.4,10,2,200,4,4,0,4,5,73,1009.8,1000.3,,"SIID65 WAJJ 010100
AAXX 01014 
97690 42460 62004 10282 20229 30003 40098 82232
  333 56000 57803 82813 84364 85080 80840=",opr99999,
99999,2023-04-01 02:00:00.0 +0:00,2023-04-01 09:02:25.641781 Asia/Jakarta,9,360,9000,1,3,3,1,0,4200,0,9000,6,9,8,360,390,1,2,,,0,,2,2,2,,,,,,4,,,,22.8,30.4,,,24.9,10,2,300,4,3,0,4,5,64,1008.5,999,,"SIID65 WAJJ 010200
AAXX 01024 
97690 42460 63003 10304 20228 39990 40085 83931
  333 56000 57901 57803 81912 82813 84364 85080 80980 80840=",opr99999,
99999,2023-04-01 03:00:00.0 +0:00,2023-04-01 10:02:43.296585 Asia/Jakarta,9,360,9000,1,3,3,1,0,4200,0,9000,6,9,8,360,390,1,2,,,0,,2,2,2,-2.8,,,,,3,0,,,21.7,30.8,,,24.3,10,2,250,4,2,0,4,5,59,1007.3,997.8,,"SIID65 WAJJ 010300
AAXX 01034 
97690 32460 62502 10308 20217 39978 40073 58028 83931
  333 56000 57901 57803 81912 82813 84364 85080 80980 80840=",opr99999,
99999,2023-04-01 04:00:00.0 +0:00,2023-04-01 12:02:37.787789 Asia/Jakarta,9,360,9000,1,3,3,1,0,4200,0,9000,6,9,8,360,390,1,2,,,0,,2,2,15,,,,,,4,,,,23.9,30.3,,,25.6,10,1,120,4,7,0,4,5,69,1006.4,996.9,,"SIID65 WAJJ 010400
AAXX 01044 
97690 41460 61207 10303 20239 39969 40064 71522 83931
  333 56000 57901 57803 81912 82813 84364 85080 80980 80840=",opr99999,
99999,2023-04-01 05:00:00.0 +0:00,2023-04-01 12:04:26.59377 Asia/Jakarta,9,360,9000,1,3,3,1,0,4200,0,9000,7,9,8,360,390,1,2,,,0,,9,2,17,,,,,,4,,,,24,28.9,,,25.3,10,1,270,4,4,0,4,5,75,1005.7,996.2,,"SIID65 WAJJ 010500
AAXX 01054 
97690 41460 72704 10289 20240 39962 40057 71792 83931
  333 56000 57901 57803 81912 82813 84364 85080 80980 80840=",opr99999,
99999,2023-04-01 06:00:00.0 +0:00,2023-04-01 13:02:27.657742 Asia/Jakarta,2,390,1500,3,2,3,2,0,4200,0,9000,6,8,3,390,4200,2,3,,,0,,9,2,1,-1.8,,,,0,3,0,,,22.2,27.2,,,23.6,10,1,290,4,4,0,3,5,74,1005.5,996,,"SMID55 WAJJ 010600
AAXX 01064 
97690 31460 62904 10272 20222 39960 40055 56018 70192 82232
  333 56000 57803 82813 83364 85080 80850=",opr99999,
99999,2023-04-01 07:00:00.0 +0:00,2023-04-01 14:02:32.794996 Asia/Jakarta,2,390,1500,3,2,3,2,0,4200,0,9000,6,8,3,390,4200,2,3,,,0,,2,2,2,,,,,,4,,,,22.3,27.6,,,23.8,10,2,220,4,2,0,3,5,73,1005.2,995.7,,"SIID65 WAJJ 010700
AAXX 01074 
97690 42460 62202 10276 20223 39957 40052 82232
  333 56000 57803 82813 83364 85080 80850=",opr99999,
99999,2023-04-01 08:00:00.0 +0:00,2023-04-01 15:02:23.608988 Asia/Jakarta,2,390,1800,2,2,3,2,0,4200,0,9000,6,8,3,390,4200,2,3,,,0,,2,2,2,,,,,,4,,,,22.6,27.7,,,24,10,2,250,4,2,0,3,5,74,1005.1,995.6,,"SIID65 WAJJ 010800
AAXX 01084 
97690 42460 62502 10277 20226 39956 40051 82232
  333 56000 57802 82813 83364 85080 80856=",opr99999,
99999,2023-04-01 09:00:00.0 +0:00,2023-04-01 16:02:29.297045 Asia/Jakarta,8,390,1500,3,2,3,2,0,4200,0,9000,5,8,0,390,9000,1,3,,,0,,2,1,1,0.3,,,,,3,0,,,23.1,27,,,24.2,10,2,300,4,6,0,2,3,79,1005.8,996.3,,"SIID65 WAJJ 010900
AAXX 01094 
97690 32460 53006 10270 20231 39963 40058 53003 82832
  333 56000 57803 81813 83080 80850=",opr99999,
99999,2023-04-01 10:00:00.0 +0:00,2023-04-01 17:02:24.64963 Asia/Jakarta,8,390,1500,3,2,3,2,0,4200,0,9000,5,8,0,390,9000,1,3,,,0,,1,1,2,,,,,,4,,,,23.5,26.4,,,24.3,10,2,300,4,1,0,2,3,84,1006.9,997.4,,"SIID65 WAJJ 011000
AAXX 01104 
97690 42460 53001 10264 20235 39974 40069 82832
  333 56000 57803 81813 83080 80850=",opr99999,
99999,2023-04-01 11:00:00.0 +0:00,2023-04-01 18:02:30.38525 Asia/Jakarta,8,390,,,2,3,2,0,4200,0,9000,6,8,0,390,9000,2,5,,,0,,2,1,3,,,,,,4,,,,23.6,25.9,,,24.2,10,2,310,4,2,0,2,5,87,1008,998.5,,"SIID65 WAJJ 011100
AAXX 01114 
97690 42460 63102 10259 20236 39985 40080 82832
  333 56000 82813 85080=",opr99999,
99999,2023-04-01 12:00:00.0 +0:00,2023-04-01 19:02:21.753076 Asia/Jakarta,8,390,,,2,3,2,0,4200,0,9000,5,8,0,390,9000,2,3,,,0,,2,1,1,2.9,,,,0,3,0,,,22.2,25.4,31.6,,23.1,10,2,360,4,2,0,2,3,82,1008.7,999.2,-0.5,"SMID55 WAJJ 011200
AAXX 01124 
97690 32460 53602 10254 20222 39992 40087 51029 82832
  333 10316 56000 59005 82813 83080=",opr99999,
99999,2023-04-01 13:00:00.0 +0:00,2023-04-01 20:02:29.41405 Asia/Jakarta,8,390,,,2,3,2,0,4200,0,9000,4,8,,390,,2,0,,,0,,1,0,1,,,,,,4,,,,22,24.8,,,22.8,10,2,20,4,1,0,1,2,84,1008.9,999.4,,"SIID65 WAJJ 011300
AAXX 01134 
97690 42460 40201 10248 20220 39994 40089 82832
  333 56000 82813=",opr99999,
99999,2023-04-01 14:00:00.0 +0:00,2023-04-01 21:02:30.44994 Asia/Jakarta,8,390,,,2,3,2,0,4200,0,9000,4,8,,390,,2,0,,,0,,0,0,2,,,,,,4,,,,22.1,24.9,,,22.9,10,2,250,4,1,0,1,2,84,1008.7,999.2,,"SIID65 WAJJ 011400
AAXX 01144 
97690 42460 42501 10249 20221 39992 40087 82832
  333 56000 82813=",opr99999,
99999,2023-04-01 15:00:00.0 +0:00,2023-04-01 22:30:45.209136 Asia/Jakarta,8,390,,,2,3,2,0,4200,0,9000,4,8,,390,,2,0,,,0,,1,0,2,-0.8,,,,,3,0,,,22.1,24.5,,,22.8,10,2,0,4,0,0,1,2,87,1007.9,998.4,,"SIID65 WAJJ 011500
AAXX 01154 
97690 32460 40000 10245 20221 39984 40079 58008 82832
  333 56000 82813=",opr99999,
99999,2023-04-01 16:00:00.0 +0:00,2023-04-02 00:02:21.739207 Asia/Jakarta,8,360,,,2,3,2,0,4200,0,9000,4,8,,360,,2,0,,,0,,1,0,2,,,,,,4,,,,21.8,24.3,,,22.5,10,2,10,4,2,0,1,2,86,1007.1,997.6,,"SIID65 WAJJ 011600
AAXX 01164 
97690 42460 40102 10243 20218 39976 40071 82832
  333 56000 82812=",opr99999,
99999,2023-04-01 17:00:00.0 +0:00,2023-04-02 00:04:09.588478 Asia/Jakarta,8,360,,,2,3,2,0,4200,0,9000,4,8,,360,,2,0,,,0,,0,0,2,,,,,,4,,,,21.6,24.3,,,22.4,10,2,270,4,5,0,1,2,85,1006.7,997.2,,"SIID65 WAJJ 011700
AAXX 01174 
97690 42460 42705 10243 20216 39972 40067 82832
  333 56000 82812=",opr99999,
99999,2023-04-01 18:00:00.0 +0:00,2023-04-02 02:02:34.778393 Asia/Jakarta,8,360,,,1,3,2,0,4200,0,9000,4,8,,360,,1,0,,,0,,6,0,2,-1.7,,,,0.1,0,0.1,,,22.6,24.3,,,23.1,10,1,310,4,5,0,1,2,90,1006.2,996.7,,"SMID55 WAJJ 011800
AAXX 01184 
97690 01460 43105 10243 20226 39967 40062 56017 69911 70260 81832
  333 56000 69917 81812=",opr99999,
